Année;Polluant;Fuel;Emissions
2000;Pb;Autres;0.24
2001;Pb;Autres;0.25
2002;Pb;Autres;0.23
2003;Pb;Autres;0.21
2004;Pb;Autres;0.2
2005;Pb;Autres;0.19
2006;Pb;Autres;0.19
2007;Pb;Autres;0.18
2008;Pb;Autres;0.18
2009;Pb;Autres;0.16
1990;Zn;Autres;0.31
1991;Zn;Autres;0.29
1992;Zn;Autres;0.25
1993;Zn;Autres;0.22
1994;Zn;Autres;0.19
1995;Zn;Autres;0.16
1996;Zn;Autres;0.28
1997;Zn;Autres;0.55
1998;Zn;Autres;0.94
1999;Zn;Autres;1.27
2000;Zn;Autres;1.33
2001;Zn;Autres;1.33
2002;Zn;Autres;1.22
2003;Zn;Autres;1.12
2004;Zn;Autres;1.05
2005;Zn;Autres;1.01
2006;Zn;Autres;1.0
2007;Zn;Autres;0.94
2008;Zn;Autres;0.96
2009;Zn;Autres;0.88
1990;HAP;Autres;0.0
1991;HAP;Autres;0.0
1992;HAP;Autres;0.0
1993;HAP;Autres;0.0
1994;HAP;Autres;0.0
1995;HAP;Autres;0.0
1996;HAP;Autres;0.0
1997;HAP;Autres;0.0
1998;HAP;Autres;0.0
1999;HAP;Autres;0.0
2000;HAP;Autres;0.0
2001;HAP;Autres;0.0
2002;HAP;Autres;0.0
2003;HAP;Autres;0.0
2004;HAP;Autres;0.0
2005;HAP;Autres;0.0
2006;HAP;Autres;0.0
2007;HAP;Autres;0.0
2008;HAP;Autres;0.0
2009;HAP;Autres;0.0
1990;PCDD-F;Autres;0.03
1991;PCDD-F;Autres;0.02
1992;PCDD-F;Autres;0.02
1993;PCDD-F;Autres;0.02
1994;PCDD-F;Autres;0.02
1995;PCDD-F;Autres;0.01
1996;PCDD-F;Autres;0.02
1997;PCDD-F;Autres;0.05
1998;PCDD-F;Autres;0.08
1999;PCDD-F;Autres;0.11
2000;PCDD-F;Autres;0.11
2001;PCDD-F;Autres;0.1
2002;PCDD-F;Autres;0.09
2003;PCDD-F;Autres;0.08
2004;PCDD-F;Autres;0.07
2005;PCDD-F;Autres;0.06
2006;PCDD-F;Autres;0.05
2007;PCDD-F;Autres;0.05
2008;PCDD-F;Autres;0.04
2009;PCDD-F;Autres;0.04
1990;SO2;Autres;0.02
1991;SO2;Autres;0.02
1992;SO2;Autres;0.02
1993;SO2;Autres;0.01
1994;SO2;Autres;0.01
1995;SO2;Autres;0.01
1996;SO2;Autres;0.02
1997;SO2;Autres;0.04
1998;SO2;Autres;0.06
1999;SO2;Autres;0.08
2000;SO2;Autres;0.09
2001;SO2;Autres;0.08
2002;SO2;Autres;0.08
2003;SO2;Autres;0.07
2004;SO2;Autres;0.06
2005;SO2;Autres;0.06
2006;SO2;Autres;0.05
2007;SO2;Autres;0.05
2008;SO2;Autres;0.05
2009;SO2;Autres;0.04
1990;Ni;Autres;0.001
1991;Ni;Autres;0.001
1992;Ni;Autres;0.001
1993;Ni;Autres;0.001
1994;Ni;Autres;0.001
1995;Ni;Autres;0.001
1996;Ni;Autres;0.001
1997;Ni;Autres;0.003
1998;Ni;Autres;0.004
1999;Ni;Autres;0.006
2000;Ni;Autres;0.006
2001;Ni;Autres;0.006
2002;Ni;Autres;0.006
2003;Ni;Autres;0.005
2004;Ni;Autres;0.005
2005;Ni;Autres;0.005
2006;Ni;Autres;0.005
2007;Ni;Autres;0.005
2008;Ni;Autres;0.005
2009;Ni;Autres;0.004
1990;benzène;Autres;0.0
1991;benzène;Autres;0.0
1992;benzène;Autres;0.0
1993;benzène;Autres;0.0
1994;benzène;Autres;0.0
1995;benzène;Autres;0.0
1996;benzène;Autres;0.0
1997;benzène;Autres;0.0
1998;benzène;Autres;0.0
1999;benzène;Autres;0.0
2000;benzène;Autres;0.0
2001;benzène;Autres;0.0
2002;benzène;Autres;0.0
2003;benzène;Autres;0.0
2004;benzène;Autres;0.0
2005;benzène;Autres;0.0
2006;benzène;Autres;0.0
2007;benzène;Autres;0.0
2008;benzène;Autres;0.0
2009;benzène;Autres;0.0
