,region,region_code,dep_code,department,code_insee,zip_code,city,gps_lat,gps_lng
0,Guadeloupe,01,971,Guadeloupe,97101,97139.0,Les Abymes,16.2572738,-61.516836399999995
1,Guadeloupe,01,971,Guadeloupe,97101,97142.0,Les Abymes,46.227638,2.213749
2,Guadeloupe,01,971,Guadeloupe,97102,97121.0,Anse-Bertrand,16.477204990020002,-61.45785243513001
3,Guadeloupe,01,971,Guadeloupe,97103,97122.0,Baie-Mahault,16.246725699301,-61.588980506992996
4,Guadeloupe,01,971,Guadeloupe,97104,97123.0,Baillif,16.044735786164,-61.71888650943401
5,Guadeloupe,01,971,Guadeloupe,97105,97100.0,Basse-Terre,15.999907857142999,-61.727898333332995
6,Guadeloupe,01,971,Guadeloupe,97106,97125.0,Bouillante,16.141644342857,-61.764957285714
7,Guadeloupe,01,971,Guadeloupe,97107,97130.0,Capesterre-Belle-Eau,16.051347078086,-61.602919118388
8,Guadeloupe,01,971,Guadeloupe,97108,97140.0,Capesterre-de-Marie-Galante,15.917747636364,-61.232303854545
9,Guadeloupe,01,971,Guadeloupe,97109,97113.0,Gourbeyre,15.998775583942,-61.68111850365
10,Guadeloupe,01,971,Guadeloupe,97110,97127.0,La Désirade,16.297756177715,-61.057078222849
11,Guadeloupe,01,971,Guadeloupe,97111,97126.0,Deshaies,16.312905729729998,-61.782268783784
12,Guadeloupe,01,971,Guadeloupe,97112,97112.0,Grand-Bourg,15.903630253165,-61.29396750000001
13,Guadeloupe,01,971,Guadeloupe,97113,97190.0,Le Gosier,16.217955981308,-61.482653971962996
14,Guadeloupe,01,971,Guadeloupe,97114,97128.0,Goyave,16.13213572327,-61.602837075472
15,Guadeloupe,01,971,Guadeloupe,97115,97129.0,Lamentin,16.240808022989,-61.669469356322004
16,Guadeloupe,01,971,Guadeloupe,97116,97111.0,Morne-à-l'Eau,16.330563113879002,-61.491446690390994
17,Guadeloupe,01,971,Guadeloupe,97117,97160.0,Le Moule,16.325903980392,-61.366736392157
18,Guadeloupe,01,971,Guadeloupe,97118,97170.0,Petit-Bourg,16.174798364389,-61.642631904762
19,Guadeloupe,01,971,Guadeloupe,97119,97131.0,Petit-Canal,16.391401309823998,-61.460130478589
20,Guadeloupe,01,971,Guadeloupe,97120,97110.0,Pointe-à-Pitre,16.227601111111,-61.534626405229
21,Guadeloupe,01,971,Guadeloupe,97121,97116.0,Pointe-Noire,16.229693875,-61.7702931875
22,Guadeloupe,01,971,Guadeloupe,97122,97117.0,Port-Louis,16.419216367925,-61.503377169811
23,Guadeloupe,01,971,Guadeloupe,97124,97120.0,Saint-Claude,16.03221594306,-61.69575202846999
24,Guadeloupe,01,971,Guadeloupe,97125,97118.0,Saint-François,16.261883856655,-61.243774061434
25,Guadeloupe,01,971,Guadeloupe,97126,97134.0,Saint-Louis,15.971354346793001,-61.273037790973994
26,Guadeloupe,01,971,Guadeloupe,97128,97180.0,Sainte-Anne,16.246691707316998,-61.393131310976
27,Guadeloupe,01,971,Guadeloupe,97129,97115.0,Sainte-Rose,16.297719334416,-61.697897613635995
28,Guadeloupe,01,971,Guadeloupe,97130,97136.0,Terre-de-Bas,15.849999023255998,-61.626879627907
29,Guadeloupe,01,971,Guadeloupe,97131,97137.0,Terre-de-Haut,15.863489078431,-61.584208980392
30,Guadeloupe,01,971,Guadeloupe,97132,97114.0,Trois-Rivières,15.981597073171,-61.648317835366
31,Guadeloupe,01,971,Guadeloupe,97133,97141.0,Vieux-Fort,15.957528979591999,-61.695723061225
32,Guadeloupe,01,971,Guadeloupe,97134,97119.0,Vieux-Habitants,16.082780536278,-61.727530883281005
33,Martinique,02,972,Martinique,97201,97216.0,L'Ajoupa-Bouillon,14.814023121693001,-61.126623280423004
34,Martinique,02,972,Martinique,97202,97217.0,Les Anses-d'Arlet,14.501024844961,-61.075751937985004
35,Martinique,02,972,Martinique,97203,97218.0,Basse-Pointe,14.83832238342,-61.126285751295
36,Martinique,02,972,Martinique,97204,97221.0,Le Carbet,14.711910614035,-61.15788504386
37,Martinique,02,972,Martinique,97205,97222.0,Case-Pilote,14.656104401709001,-61.129145512819996
38,Martinique,02,972,Martinique,97206,97223.0,Le Diamant,14.481271940299001,-61.014179492537004
39,Martinique,02,972,Martinique,97207,97224.0,Ducos,14.575738287462,-60.968316788991004
40,Martinique,02,972,Martinique,97208,97250.0,Fonds-Saint-Denis,14.726905895522,-61.114837052239
41,Martinique,02,972,Martinique,97209,97200.0,Fort-de-France,14.641549384058,-61.068478713767995
42,Martinique,02,972,Martinique,97209,97234.0,Fort-de-France,14.641549384058,-61.068478713767995
43,Martinique,02,972,Martinique,97210,97240.0,Le François,14.612599905149,-60.888636747967
44,Martinique,02,972,Martinique,97211,97218.0,Grand'Rivière,14.850691708861001,-61.179507974684
45,Martinique,02,972,Martinique,97212,97213.0,Gros-Morne,14.706026214689,-61.019074096044996
46,Martinique,02,972,Martinique,97213,97232.0,Le Lamentin,14.617910421995001,-61.002796163683
47,Martinique,02,972,Martinique,97214,97214.0,Le Lorrain,14.801249314079001,-61.074154259928
48,Martinique,02,972,Martinique,97215,97218.0,Macouba,14.851556470588,-61.153472867647
49,Martinique,02,972,Martinique,97216,97225.0,Le Marigot,14.776783258064999,-61.051482709677
50,Martinique,02,972,Martinique,97217,97290.0,Le Marin,14.480174688427,-60.856757507418
51,Martinique,02,972,Martinique,97218,97260.0,Le Morne-Rouge,14.768194545455,-61.126219023569
52,Martinique,02,972,Martinique,97219,97250.0,Le Prêcheur,14.824840563379999,-61.20243258215999
53,Martinique,02,972,Martinique,97220,97211.0,Rivière-Pilote,14.511824708171,-60.896590622568
54,Martinique,02,972,Martinique,97221,97215.0,Rivière-Salée,14.531677574751,-60.971595282391995
55,Martinique,02,972,Martinique,97222,97231.0,Le Robert,14.677971839347999,-60.920236798603
56,Martinique,02,972,Martinique,97223,97270.0,Saint-Esprit,14.563194370079,-60.923371023621996
57,Martinique,02,972,Martinique,97224,97212.0,Saint-Joseph,14.678334127764002,-61.045223685504
58,Martinique,02,972,Martinique,97225,97250.0,Saint-Pierre,14.767462194357,-61.16308630094
59,Martinique,02,972,Martinique,97226,97227.0,Sainte-Anne,14.43237343696,-60.850566649395
60,Martinique,02,972,Martinique,97227,97228.0,Sainte-Luce,14.480800492958,-60.944089612676
61,Martinique,02,972,Martinique,97228,97230.0,Sainte-Marie,14.772842128146,-61.008028627002
62,Martinique,02,972,Martinique,97229,97233.0,Schœlcher,14.647065201465,-61.100211025641
63,Martinique,02,972,Martinique,97230,97220.0,La Trinité,14.746313490012,-60.934168554642
64,Martinique,02,972,Martinique,97231,97229.0,Les Trois-Îlets,14.541328923885,-61.037874094488004
65,Martinique,02,972,Martinique,97232,97280.0,Le Vauclin,14.545022337662001,-60.84848849026
66,Martinique,02,972,Martinique,97233,97226.0,Le Morne-Vert,14.703757692307999,-61.139141118881
67,Martinique,02,972,Martinique,97234,97222.0,Bellefontaine,14.675474195402,-61.146113275862
68,Guyane,03,973,Guyane,97301,97353.0,Régina,4.0844066142384,-52.291534275662
69,Guyane,03,973,Guyane,97301,97390.0,Régina,4.0844066142384,-52.291534275662
70,Guyane,03,973,Guyane,97302,97300.0,Cayenne,4.9807979020979,-52.323464632867
71,Guyane,03,973,Guyane,97303,97350.0,Iracoubo,5.2331774198805,-53.310104731124
72,Guyane,03,973,Guyane,97304,97310.0,Kourou,4.9103891753207005,-52.770824917531996
73,Guyane,03,973,Guyane,97305,97355.0,Macouria,4.979075369030401,-52.509798610709
74,Guyane,03,973,Guyane,97306,97318.0,Mana,4.993308372938901,-53.702714881183006
75,Guyane,03,973,Guyane,97306,97360.0,Mana,4.993308372938901,-53.702714881183006
76,Guyane,03,973,Guyane,97307,97351.0,Matoury,4.8446617110266,-52.358188631179
77,Guyane,03,973,Guyane,97308,97313.0,Saint-Georges,3.8145308846154,-52.101915685897
78,Guyane,03,973,Guyane,97309,97354.0,Remire-Montjoly,4.8872003508772,-52.27438389473699
79,Guyane,03,973,Guyane,97310,97311.0,Roura,4.5645802855246,-52.403302310757
80,Guyane,03,973,Guyane,97310,97352.0,Roura,4.5645802855246,-52.403302310757
81,Guyane,03,973,Guyane,97311,97320.0,Saint-Laurent-du-Maroni,4.9733951207997995,-53.978297081365994
82,Guyane,03,973,Guyane,97312,97315.0,Sinnamary,5.214704273835901,-53.027061945676
83,Guyane,03,973,Guyane,97313,97356.0,Montsinéry-Tonnegrande,4.8165371116225,-52.504046996548006
84,Guyane,03,973,Guyane,97314,97380.0,Ouanary,4.1450410011778995,-51.831641201413
85,Guyane,03,973,Guyane,97352,97314.0,Saül,4.0229606788711,-53.528666155606004
86,Guyane,03,973,Guyane,97353,97370.0,Maripasoula,3.0574027317799004,-53.913556653445994
87,Guyane,03,973,Guyane,97356,97330.0,Camopi,2.8051790914672,-52.693624984653
88,Guyane,03,973,Guyane,97357,97340.0,Grand-Santi,4.4195173349436,-54.16096989533
89,Guyane,03,973,Guyane,97358,97312.0,Saint-Élie,4.7659307541191,-53.109608346007995
90,Guyane,03,973,Guyane,97360,97317.0,Apatou,4.8451519935863,-54.215408049172
91,Guyane,03,973,Guyane,97361,97319.0,Awala-Yalimapo,5.6865231632653,-53.924042040816005
92,Guyane,03,973,Guyane,97362,97316.0,Papaichton,4.0773820019724,-53.986033648915004
93,La Réunion,04,974,La Réunion,97401,97425.0,Les Avirons,-21.205637988827,55.360969078212
94,La Réunion,04,974,La Réunion,97402,97412.0,Bras-Panon,-21.030134194528998,55.614430151976
95,La Réunion,04,974,La Réunion,97403,97414.0,Entre-Deux,-21.206846573604,55.494534238579
96,La Réunion,04,974,La Réunion,97404,97427.0,L'Étang-Salé,-21.242407225610002,55.363506432927
97,La Réunion,04,974,La Réunion,97405,97429.0,Petite-Île,-21.33754109589,55.572152273972996
98,La Réunion,04,974,La Réunion,97406,97431.0,La Plaine-des-Palmistes,-21.153958547009,55.623840128205
99,La Réunion,04,974,La Réunion,97407,97420.0,Le Port,-20.937399821429,55.298315
100,La Réunion,04,974,La Réunion,97408,97419.0,La Possession,-21.009788927039,55.407624356223
101,La Réunion,04,974,La Réunion,97409,97440.0,Saint-André,-20.962067011952,55.633145179283
102,La Réunion,04,974,La Réunion,97410,97437.0,Saint-Benoît,-21.091981512915,55.623771808118
103,La Réunion,04,974,La Réunion,97410,97470.0,Saint-Benoît,-21.091981512915,55.623771808118
104,La Réunion,04,974,La Réunion,97411,97400.0,Saint-Denis,-20.944478908046,55.448916752874005
105,La Réunion,04,974,La Réunion,97411,97417.0,Saint-Denis,-20.944478908046,55.448916752874005
106,La Réunion,04,974,La Réunion,97411,97490.0,Saint-Denis,-20.944478908046,55.448916752874005
107,La Réunion,04,974,La Réunion,97412,97480.0,Saint-Joseph,-21.317287954111,55.63533791587
108,La Réunion,04,974,La Réunion,97413,97416.0,Saint-Leu,-21.174151097560998,55.329601550523
109,La Réunion,04,974,La Réunion,97413,97424.0,Saint-Leu,-21.174151097560998,55.329601550523
110,La Réunion,04,974,La Réunion,97413,97436.0,Saint-Leu,-21.174151097560998,55.329601550523
111,La Réunion,04,974,La Réunion,97414,97421.0,Saint-Louis,-21.224768819672,55.42063501639301
112,La Réunion,04,974,La Réunion,97414,97450.0,Saint-Louis,-21.2934396,55.4049433
113,La Réunion,04,974,La Réunion,97415,97411.0,Saint-Paul,-20.982898000000002,55.32659
114,La Réunion,04,974,La Réunion,97415,97422.0,Saint-Paul,-21.076901,55.305261
115,La Réunion,04,974,La Réunion,97415,97423.0,Saint-Paul,-21.063536,55.35039216666701
116,La Réunion,04,974,La Réunion,97415,97434.0,Saint-Paul,-21.051661,55.225481
117,La Réunion,04,974,La Réunion,97415,97435.0,Saint-Paul,-21.063536,55.35039216666701
118,La Réunion,04,974,La Réunion,97415,97460.0,Saint-Paul,-21.063536,55.35039216666701
119,La Réunion,04,974,La Réunion,97416,97410.0,Saint-Pierre,-21.317830118044,55.520716913997
120,La Réunion,04,974,La Réunion,97416,97432.0,Saint-Pierre,-21.317830118044,55.520716913997
121,La Réunion,04,974,La Réunion,97417,97442.0,Saint-Philippe,-21.3358698998,55.757890180361
122,La Réunion,04,974,La Réunion,97418,97438.0,Sainte-Marie,-20.952830439024,55.530508829268
123,La Réunion,04,974,La Réunion,97419,97439.0,Sainte-Rose,-21.171273061224,55.787201038961
124,La Réunion,04,974,La Réunion,97420,97441.0,Sainte-Suzanne,-20.95130215847,55.58796532786899
125,La Réunion,04,974,La Réunion,97421,97433.0,Salazie,-21.050153535912003,55.514750469613
126,La Réunion,04,974,La Réunion,97422,97418.0,Le Tampon,-21.218746719493,55.558245641838
127,La Réunion,04,974,La Réunion,97422,97430.0,Le Tampon,-21.218746719493,55.558245641838
128,La Réunion,04,974,La Réunion,97423,97426.0,Les Trois-Bassins,-21.112916122995,55.330350160428
129,La Réunion,04,974,La Réunion,97424,97413.0,Cilaos,-21.140033977273,55.456679545454996
130,Mayotte,06,976,Mayotte,97601,97630.0,Acoua,-12.722195,45.05128575
131,Mayotte,06,976,Mayotte,97602,97650.0,Bandraboua,-12.711061522634001,45.125289506173
132,Mayotte,06,976,Mayotte,97603,97660.0,Bandrele,-12.944541724138,45.191963642241
133,Mayotte,06,976,Mayotte,97604,97620.0,Bouéni,-12.923012455357,45.094921294643
134,Mayotte,06,976,Mayotte,97605,97670.0,Chiconi,-12.822855555556,45.106782839505996
135,Mayotte,06,976,Mayotte,97606,97620.0,Chirongui,-12.915648390804998,45.143976321839
136,Mayotte,06,976,Mayotte,97607,97660.0,Dembeni,-12.846070240385,45.199774038462
137,Mayotte,06,976,Mayotte,97608,97615.0,Dzaoudzi,-12.778576923076999,45.272108512821
138,Mayotte,06,976,Mayotte,97609,97625.0,Kani-Kéli,-12.982180813397,45.123320430621995
139,Mayotte,06,976,Mayotte,97610,97600.0,Koungou,-12.733582746781002,45.189027339056
140,Mayotte,06,976,Mayotte,97611,97600.0,Mamoudzou,-12.789796470588,45.225334061625006
141,Mayotte,06,976,Mayotte,97611,97605.0,Mamoudzou,46.227638,2.213749
142,Mayotte,06,976,Mayotte,97611,97650.0,Mamoudzou,46.227638,2.213749
143,Mayotte,06,976,Mayotte,97611,97680.0,Mamoudzou,46.227638,2.213749
144,Mayotte,06,976,Mayotte,97612,97630.0,Mtsamboro,-12.668986925566001,45.063460647249
145,Mayotte,06,976,Mayotte,97613,97650.0,M'Tsangamouji,-12.760863103448,45.077013793103
146,Mayotte,06,976,Mayotte,97614,97670.0,Ouangani,-12.838409166666999,45.139165000000006
147,Mayotte,06,976,Mayotte,97615,97615.0,Pamandzi,-12.798238441558,45.288077142857
148,Mayotte,06,976,Mayotte,97616,97640.0,Sada,-12.85950112,45.11140488
149,Mayotte,06,976,Mayotte,97617,97680.0,Tsingoni,-12.789405307692,45.105825846154005
150,Île-de-France,11,75,Paris,75056,75001.0,Paris,48.8640493,2.3310526
151,Île-de-France,11,75,Paris,75056,75002.0,Paris,48.8675641,2.3439900000000002
152,Île-de-France,11,75,Paris,75056,75003.0,Paris,48.8634799,2.3591145
153,Île-de-France,11,75,Paris,75056,75004.0,Paris,48.8534275,2.3582788
154,Île-de-France,11,75,Paris,75056,75005.0,Paris,48.8434912,2.3518339
155,Île-de-France,11,75,Paris,75056,75006.0,Paris,48.8488576,2.3354223
156,Île-de-France,11,75,Paris,75056,75007.0,Paris,48.8543345,2.3134029
157,Île-de-France,11,75,Paris,75056,75008.0,Paris,48.8718722,2.3176432
158,Île-de-France,11,75,Paris,75056,75009.0,Paris,48.8790183,2.3379062999999998
159,Île-de-France,11,75,Paris,75056,75010.0,Paris,48.87856179999999,2.3603688999999997
160,Île-de-France,11,75,Paris,75056,75011.0,Paris,48.857993,2.381153
161,Île-de-France,11,75,Paris,75056,75012.0,Paris,48.829364700000006,2.4265406
162,Île-de-France,11,75,Paris,75056,75013.0,Paris,48.830759,2.359204
163,Île-de-France,11,75,Paris,75056,75014.0,Paris,48.8314408,2.3255684
164,Île-de-France,11,75,Paris,75056,75015.0,Paris,48.842161600000004,2.2927665
165,Île-de-France,11,75,Paris,75056,75016.0,Paris,48.8530933,2.2487626
166,Île-de-France,11,75,Paris,75056,75017.0,Paris,48.891985999999996,2.319287
167,Île-de-France,11,75,Paris,75056,75018.0,Paris,48.891304999999996,2.3529867
168,Île-de-France,11,75,Paris,75056,75019.0,Paris,48.8906136,2.3867083
169,Île-de-France,11,75,Paris,75056,75020.0,Paris,48.8599825,2.4066412
170,Île-de-France,11,75,Paris,75056,75116.0,Paris,48.8585799,2.2847017000000003
171,Île-de-France,11,77,Seine-et-Marne,77001,77760.0,Achères-la-Forêt,48.350971842105,2.5621642105262996
172,Île-de-France,11,77,Seine-et-Marne,77002,77120.0,Amillis,48.734027209302,3.1441477519379997
173,Île-de-France,11,77,Seine-et-Marne,77003,77760.0,Amponville,48.294706315789,2.5266721052632
174,Île-de-France,11,77,Seine-et-Marne,77004,77390.0,Andrezel,48.612030149254,2.8002411940297995
175,Île-de-France,11,77,Seine-et-Marne,77005,77410.0,Annet-sur-Marne,48.91934039604,2.7042978217822005
176,Île-de-France,11,77,Seine-et-Marne,77006,77630.0,Arbonne-la-Forêt,48.416526153846,2.559061025641
177,Île-de-France,11,77,Seine-et-Marne,77007,77390.0,Argentières,48.652658363636,2.8694958181817998
178,Île-de-France,11,77,Seine-et-Marne,77008,77440.0,Armentières-en-Brie,48.976883918919,3.0089678378377998
179,Île-de-France,11,77,Seine-et-Marne,77009,77890.0,Arville,48.1829434,2.5558973999999997
180,Île-de-France,11,77,Seine-et-Marne,77010,77720.0,Aubepierre-Ozouer-le-Repos,48.615515879397,2.904171959799
181,Île-de-France,11,77,Seine-et-Marne,77011,77570.0,Aufferville,48.202593255814,2.6065206976743998
182,Île-de-France,11,77,Seine-et-Marne,77012,77560.0,Augers-en-Brie,48.670209263158,3.3443001052632004
183,Île-de-France,11,77,Seine-et-Marne,77013,77120.0,Aulnoy,48.851657719298004,3.0930671052632004
184,Île-de-France,11,77,Seine-et-Marne,77014,77210.0,Avon,48.412242131148005,2.7317721311475003
185,Île-de-France,11,77,Seine-et-Marne,77015,77480.0,Baby,48.392028684211,3.342162631579
186,Île-de-France,11,77,Seine-et-Marne,77016,77167.0,Bagneaux-sur-Loing,48.218157027027,2.7104863513514
187,Île-de-France,11,77,Seine-et-Marne,77018,77700.0,Bailly-Romainvilliers,48.844104567901,2.8191022222222
188,Île-de-France,11,77,Seine-et-Marne,77019,77118.0,Balloy,48.403209999999994,3.1485303030302996
189,Île-de-France,11,77,Seine-et-Marne,77020,77970.0,Bannost-Villegagnon,48.676436390977,3.1906199248119997
190,Île-de-France,11,77,Seine-et-Marne,77021,77130.0,Barbey,48.364987358491,3.0489037735849
191,Île-de-France,11,77,Seine-et-Marne,77022,77630.0,Barbizon,48.449657377049,2.5996104918032996
192,Île-de-France,11,77,Seine-et-Marne,77023,77910.0,Barcy,49.018452207791995,2.8766063636364003
193,Île-de-France,11,77,Seine-et-Marne,77024,77750.0,Bassevelle,48.916328421053,3.2698009473684
194,Île-de-France,11,77,Seine-et-Marne,77025,77118.0,Bazoches-lès-Bray,48.404025669291,3.1885767716535
195,Île-de-France,11,77,Seine-et-Marne,77026,77560.0,Beauchery-Saint-Martin,48.601493232323,3.4257201010101004
196,Île-de-France,11,77,Seine-et-Marne,77027,77890.0,Beaumont-du-Gâtinais,48.137575316456,2.4810465822784997
197,Île-de-France,11,77,Seine-et-Marne,77028,77120.0,Beautheil,48.762728522727,3.0870675
198,Île-de-France,11,77,Seine-et-Marne,77029,77390.0,Beauvoir,48.644354583333,2.8621974999999997
199,Île-de-France,11,77,Seine-et-Marne,77030,77510.0,Bellot,48.845877537313,3.3270937313432998
200,Île-de-France,11,77,Seine-et-Marne,77031,77540.0,Bernay-Vilbert,48.674841583333,2.9336568333332997
201,Île-de-France,11,77,Seine-et-Marne,77032,77320.0,Beton-Bazoches,48.701701120690004,3.243665
202,Île-de-France,11,77,Seine-et-Marne,77033,77970.0,Bezalles,48.668857321429,3.2390469642857003
203,Île-de-France,11,77,Seine-et-Marne,77034,77115.0,Blandy,48.557408429751995,2.7862382644628
204,Île-de-France,11,77,Seine-et-Marne,77035,77940.0,Blennes,48.239373777778,3.0082964444444
205,Île-de-France,11,77,Seine-et-Marne,77036,77970.0,Boisdon,48.676967763158,3.2267318421052997
206,Île-de-France,11,77,Seine-et-Marne,77037,77590.0,Bois-le-Roi,48.479177037037,2.7003655555556
207,Île-de-France,11,77,Seine-et-Marne,77038,77350.0,Boissettes,48.523824375,2.6123678125
208,Île-de-France,11,77,Seine-et-Marne,77039,77350.0,Boissise-la-Bertrand,48.531315294118,2.5961758823528998
209,Île-de-France,11,77,Seine-et-Marne,77040,77310.0,Boissise-le-Roi,48.516949367089005,2.5663745569620002
210,Île-de-France,11,77,Seine-et-Marne,77041,77760.0,Boissy-aux-Cailles,48.30947375,2.4970413888889
211,Île-de-France,11,77,Seine-et-Marne,77042,77169.0,Boissy-le-Châtel,48.825431172840005,3.1341340123457004
212,Île-de-France,11,77,Seine-et-Marne,77043,77750.0,Boitron,48.895419444443995,3.2583038888888995
213,Île-de-France,11,77,Seine-et-Marne,77044,77720.0,Bombon,48.56848775,2.866532
214,Île-de-France,11,77,Seine-et-Marne,77045,77570.0,Bougligny,48.200994375,2.668588125
215,Île-de-France,11,77,Seine-et-Marne,77046,77760.0,Boulancourt,48.258829166667006,2.4454506666667
216,Île-de-France,11,77,Seine-et-Marne,77047,77580.0,Bouleurs,48.879924111111,2.9057742222222
217,Île-de-France,11,77,Seine-et-Marne,77048,77780.0,Bourron-Marlotte,48.338150989011,2.6996876923077
218,Île-de-France,11,77,Seine-et-Marne,77049,77470.0,Boutigny,48.912364649123,2.9301138596491003
219,Île-de-France,11,77,Seine-et-Marne,77050,77620.0,Bransles,48.151638348624,2.8278283486238998
220,Île-de-France,11,77,Seine-et-Marne,77051,77480.0,Bray-sur-Seine,48.417751666667,3.2444607142857005
221,Île-de-France,11,77,Seine-et-Marne,77052,77720.0,Bréau,48.558169310345,2.8828813793103
222,Île-de-France,11,77,Seine-et-Marne,77053,77170.0,Brie-Comte-Robert,48.688411952663,2.6168795266272
223,Île-de-France,11,77,Seine-et-Marne,77054,77940.0,La Brosse-Montceaux,48.339552000000005,3.0243435833333
224,Île-de-France,11,77,Seine-et-Marne,77055,77177.0,Brou-sur-Chantereine,48.888244285713995,2.6353978571429
225,Île-de-France,11,77,Seine-et-Marne,77056,77760.0,Burcy,48.23127475,2.5261744999999998
226,Île-de-France,11,77,Seine-et-Marne,77057,77750.0,Bussières,48.926955818182,3.2373016363636
227,Île-de-France,11,77,Seine-et-Marne,77058,77600.0,Bussy-Saint-Georges,48.831128951612996,2.7164105645161003
228,Île-de-France,11,77,Seine-et-Marne,77059,77600.0,Bussy-Saint-Martin,48.844874126983996,2.679013968254
229,Île-de-France,11,77,Seine-et-Marne,77060,77760.0,Buthiers,48.286398673469,2.4458289795918
230,Île-de-France,11,77,Seine-et-Marne,77061,77130.0,Cannes-Écluse,48.36108173913,2.9940304347825997
231,Île-de-France,11,77,Seine-et-Marne,77062,77400.0,Carnetin,48.904049215685994,2.7006052941177003
232,Île-de-France,11,77,Seine-et-Marne,77063,77515.0,La Celle-sur-Morin,48.804779634146,2.9702530487805
233,Île-de-France,11,77,Seine-et-Marne,77065,77930.0,Cély,48.458097731959,2.5247517525773
234,Île-de-France,11,77,Seine-et-Marne,77066,77320.0,Cerneux,48.706739615385,3.3450645192307995
235,Île-de-France,11,77,Seine-et-Marne,77067,77240.0,Cesson,48.56500516666701,2.5896081666667
236,Île-de-France,11,77,Seine-et-Marne,77068,77520.0,Cessoy-en-Montois,48.506384571429,3.144135
237,Île-de-France,11,77,Seine-et-Marne,77069,77930.0,Chailly-en-Bière,48.471155701754,2.6178545614035
238,Île-de-France,11,77,Seine-et-Marne,77070,77120.0,Chailly-en-Brie,48.793215615385,3.1360919999999997
239,Île-de-France,11,77,Seine-et-Marne,77071,77460.0,Chaintreaux,48.189589517241004,2.8110464827586
240,Île-de-France,11,77,Seine-et-Marne,77072,77171.0,Chalautre-la-Grande,48.548312105263,3.4493858947367997
241,Île-de-France,11,77,Seine-et-Marne,77073,77160.0,Chalautre-la-Petite,48.525907912088,3.3061197802197997
242,Île-de-France,11,77,Seine-et-Marne,77075,77144.0,Chalifert,48.896480925926,2.7726059259259
243,Île-de-France,11,77,Seine-et-Marne,77076,77650.0,Chalmaison,48.487848764045,3.2546585393258
244,Île-de-France,11,77,Seine-et-Marne,77077,77910.0,Chambry,48.997977439024,2.8863224390244
245,Île-de-France,11,77,Seine-et-Marne,77078,77260.0,Chamigny,48.986178344371005,3.1371382781457
246,Île-de-France,11,77,Seine-et-Marne,77079,77430.0,Champagne-sur-Seine,48.4072825,2.8019435714286
247,Île-de-France,11,77,Seine-et-Marne,77080,77560.0,Champcenest,48.667374883720996,3.2820884883721
248,Île-de-France,11,77,Seine-et-Marne,77081,77390.0,Champdeuil,48.62236533333299,2.732376
249,Île-de-France,11,77,Seine-et-Marne,77082,77720.0,Champeaux,48.589114,2.8177804
250,Île-de-France,11,77,Seine-et-Marne,77083,77420.0,Champs-sur-Marne,48.848761636364,2.5926254545455
251,Île-de-France,11,77,Seine-et-Marne,77084,77660.0,Changis-sur-Marne,48.967659821429,3.0269607142857002
252,Île-de-France,11,77,Seine-et-Marne,77085,77600.0,Chanteloup-en-Brie,48.85570875,2.7391133928571003
253,Île-de-France,11,77,Seine-et-Marne,77086,77720.0,La Chapelle-Gauthier,48.533372122905,2.8591855307263
254,Île-de-France,11,77,Seine-et-Marne,77087,77540.0,La Chapelle-Iger,48.650848869565,2.9858463478261
255,Île-de-France,11,77,Seine-et-Marne,77088,77760.0,La Chapelle-la-Reine,48.316515698925,2.5694054838710003
256,Île-de-France,11,77,Seine-et-Marne,77089,77370.0,La Chapelle-Rablais,48.507011724138,2.957184137931
257,Île-de-France,11,77,Seine-et-Marne,77090,77160.0,La Chapelle-Saint-Sulpice,48.558269193548,3.1785833870967997
258,Île-de-France,11,77,Seine-et-Marne,77091,77610.0,Les Chapelles-Bourbon,48.74484637931,2.8378663793104
259,Île-de-France,11,77,Seine-et-Marne,77093,77320.0,La Chapelle-Moutils,48.772323540373,3.3771965838508997
260,Île-de-France,11,77,Seine-et-Marne,77094,77410.0,Charmentray,48.952847471264,2.7832448275862003
261,Île-de-France,11,77,Seine-et-Marne,77095,77410.0,Charny,48.968116962025,2.7586549367088997
262,Île-de-France,11,77,Seine-et-Marne,77096,77590.0,Chartrettes,48.499003,2.7130998571428995
263,Île-de-France,11,77,Seine-et-Marne,77097,77320.0,Chartronges,48.750409117647,3.2627561764706003
264,Île-de-France,11,77,Seine-et-Marne,77098,77370.0,Châteaubleau,48.583863174603,3.1063207936508
265,Île-de-France,11,77,Seine-et-Marne,77099,77570.0,Château-Landon,48.147371946903,2.6971044247788
266,Île-de-France,11,77,Seine-et-Marne,77100,77820.0,Le Châtelet-en-Brie,48.500852279412,2.8037113235293996
267,Île-de-France,11,77,Seine-et-Marne,77101,77126.0,Châtenay-sur-Seine,48.417981287129,3.0982979207921
268,Île-de-France,11,77,Seine-et-Marne,77102,77167.0,Châtenoy,48.233197499999996,2.6321966071429
269,Île-de-France,11,77,Seine-et-Marne,77103,77820.0,Châtillon-la-Borde,48.537545,2.8179265625
270,Île-de-France,11,77,Seine-et-Marne,77104,77610.0,Châtres,48.708864421053,2.8137230526316
271,Île-de-France,11,77,Seine-et-Marne,77106,77169.0,Chauffry,48.822384489796,3.1795819387755
272,Île-de-France,11,77,Seine-et-Marne,77107,77390.0,Chaumes-en-Brie,48.6664441875,2.8417898125
